1621022.000000, 0.392557,4129393,na,na,na,na,2613990,na,150932,na,na,na,na,na,na,1621022,na,na,na,na,na,na,na,na,na,na,na,na,628128,585161,57,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,7
1683830.000000, 0.388175,4337813,647448,12258,na,na,na,na,na,na,na,na,na,na,na,1683830,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,792778,0,647450,13383,na,na,na,na,na,na,na,7
1629603.000000, 0.397972,4094770,na,13567,12750,605,na,na,na,na,na,na,na,na,na,1629603,na,na,na,na,na,na,na,625,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,94,74,na,na,na,na,na,7
1680486.000000, 0.358227,4691116,na,na,na,na,na,na,na,na,na,na,na,na,na,1680486,na,1603216,na,na,na,31171,53520,na,4737,68360,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,646164,na,na,na,na,na,na,na,na,7
1596077.000000, 0.398500,4005210,na,na,na,na,2545779,na,141437,na,na,na,na,na,na,1596077,na,na,na,na,na,na,na,na,na,na,na,na,546631,523740,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,7
1591982.000000, 0.404902,3931773,na,6020,5844,144,na,na,na,na,na,na,na,na,na,1591982,na,na,na,na,na,na,na,347,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,90,76,na,na,na,na,na,7
1623768.000000, 0.397897,4080878,na,na,na,na,na,na,na,na,391,119,na,na,na,1623768,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,748123,na,na,na,na,na,na,na,na,na,na,na,na,0,629986,125653,na,na,7
1672920.000000, 0.401269,4169073,na,na,na,na,na,na,na,na,na,na,na,na,na,1672920,na,1554888,na,na,na,10797,14399,na,9063,31274,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,643254,na,na,na,na,na,na,na,na,7
1648900.000000, 0.399036,4132209,na,na,na,na,na,624396,na,1718778,na,na,na,na,0,1648900,na,1504125,na,23222,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,7
1636817.000000, 0.389057,4207136,na,na,na,na,na,na,na,na,na,na,na,na,na,1636817,6598553,1501143,251928,24543,na,na,na,na,9287,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,33701,7
1602472.000000, 0.399309,4013109,na,na,na,na,na,na,na,na,na,na,na,na,na,1602472,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,615059,na,na,1,246022,369031,369034,246023,na,na,na,na,na,na,na,na,na,na,na,7
1661233.000000, 0.394210,4214081,na,na,na,na,na,na,na,na,na,na,na,na,na,1661233,na,1572245,255666,24616,436,na,na,na,na,na,603,4,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,7
1676222.000000, 0.393707,4257542,na,na,na,na,na,na,na,na,na,na,889866,2,na,1676222,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1,2,257442,na,na,na,na,na,na,na,na,na,na,na,na,1676024,na,7
1589044.000000, 0.396398,4008705,na,na,na,na,na,na,na,na,1178,453,na,na,na,1589044,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,731077,na,na,na,na,na,na,na,na,na,na,na,na,0,618119,123158,na,na,7
1648467.000000, 0.400241,4118686,na,na,na,na,na,731589,na,1661989,na,na,na,na,0,1648467,na,1648332,na,28042,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,7
1594426.000000, 0.390580,4082204,na,na,na,na,na,na,na,na,na,na,846931,2,na,1594426,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,1,244858,na,na,na,na,na,na,na,na,na,na,na,na,1594228,na,7
1618047.000000, 0.396742,4078332,na,na,na,na,2598159,na,147866,na,na,na,na,na,na,1618047,na,na,na,na,na,na,na,na,na,na,na,na,626907,588404,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,7
1681981.000000, 0.389300,4320530,646727,6100,na,na,na,na,na,na,na,na,na,na,na,1681981,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,785090,0,646732,13330,na,na,na,na,na,na,na,7
1630764.000000, 0.397273,4104898,na,12084,11613,428,na,na,na,na,na,na,na,na,na,1630764,na,na,na,na,na,na,na,803,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,106,82,na,na,na,na,na,7
1680486.000000, 0.358477,4687845,na,na,na,na,na,na,na,na,na,na,na,na,na,1680486,na,1607878,na,na,na,30820,54116,na,4819,68175,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,646168,na,na,na,na,na,na,na,na,7
1598843.000000, 0.391528,4083598,na,na,na,na,2413784,na,137932,na,na,na,na,na,na,1598843,na,na,na,na,na,na,na,na,na,na,na,na,543805,454178,61,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,7
1591982.000000, 0.405436,3926591,na,5039,4905,120,na,na,na,na,na,na,na,na,na,1591982,na,na,na,na,na,na,na,389,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,88,72,na,na,na,na,na,7
1623768.000000, 0.397066,4089411,na,na,na,na,na,na,na,na,382,117,na,na,na,1623768,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,748123,na,na,na,na,na,na,na,na,na,na,na,na,0,629757,125709,na,na,7
1674575.000000, 0.398857,4198434,na,na,na,na,na,na,na,na,na,na,na,na,na,1674575,na,1555676,na,na,na,10884,14301,na,9075,31342,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,643878,na,na,na,na,na,na,na,na,7
1647431.000000, 0.400394,4114521,na,na,na,na,na,626981,na,1694373,na,na,na,na,0,1647431,na,1507210,na,23316,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,7
1634557.000000, 0.391991,4169886,na,na,na,na,na,na,na,na,na,na,na,na,na,1634557,6639513,1506349,251574,24724,na,na,na,na,9144,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,26492,7
1602654.000000, 0.399073,4015944,na,na,na,na,na,na,na,na,na,na,na,na,na,1602654,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,615055,na,na,1,246021,369031,369033,246023,na,na,na,na,na,na,na,na,na,na,na,7
1663493.000000, 0.389740,4268216,na,na,na,na,na,na,na,na,na,na,na,na,na,1663493,na,1583691,255999,24377,593,na,na,na,na,na,621,7,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,7
1676222.000000, 0.393893,4255528,na,na,na,na,na,na,na,na,na,na,888511,2,na,1676222,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1,2,257442,na,na,na,na,na,na,na,na,na,na,na,na,1676024,na,7
1588489.000000, 0.397738,3993805,na,na,na,na,na,na,na,na,1377,646,na,na,na,1588489,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,731089,na,na,na,na,na,na,na,na,na,na,na,na,0,617346,123165,na,na,7
1648467.000000, 0.401816,4102543,na,na,na,na,na,749006,na,1606694,na,na,na,na,0,1648467,na,1641316,na,28014,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,7
1596686.000000, 0.386433,4131855,na,na,na,na,na,na,na,na,na,na,838974,2,na,1596686,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,1,244858,na,na,na,na,na,na,na,na,na,na,na,na,1596488,na,7
1618047.000000, 0.397376,4071825,na,na,na,na,2590693,na,148671,na,na,na,na,na,na,1618047,na,na,na,na,na,na,na,na,na,na,na,na,622899,586015,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,7
1684190.000000, 0.385964,4363592,647679,20784,na,na,na,na,na,na,na,na,na,na,na,1684190,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,802082,6338,647669,13463,na,na,na,na,na,na,na,7
1628915.000000, 0.399719,4075148,na,5553,5409,130,na,na,na,na,na,na,na,na,na,1628915,na,na,na,na,na,na,na,355,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,86,74,na,na,na,na,na,7
1680486.000000, 0.357086,4706104,na,na,na,na,na,na,na,na,na,na,na,na,na,1680486,na,1614537,na,na,na,31280,55859,na,4642,68573,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,646163,na,na,na,na,na,na,na,na,7
1599095.000000, 0.394131,4057268,na,na,na,na,2583413,na,131874,na,na,na,na,na,na,1599095,na,na,na,na,na,na,na,na,na,na,na,na,562560,495717,52,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,7
1591982.000000, 0.405013,3930693,na,5449,5204,127,na,na,na,na,na,na,na,na,na,1591982,na,na,na,na,na,na,na,396,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,86,75,na,na,na,na,na,7
