27820872.000000, 0.630260,44141888,na,na,na,na,na,na,na,na,na,na,na,na,na,27820872,83366626,18408438,127700,292980,na,na,na,na,68236,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,929408,6
27279459.000000, 0.606569,44973378,na,na,na,na,na,na,na,na,na,na,na,na,na,27279459,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6749540,na,na,0,3246169,2755713,859396,123010,na,na,na,na,na,na,na,na,na,na,na,6
28649567.000000, 0.615066,46579689,na,na,na,na,na,na,na,na,na,na,na,na,na,28649567,na,19386839,130810,298661,128508,na,na,na,na,na,11489,25,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6
28786725.000000, 0.636669,45214607,na,na,na,na,na,na,na,na,na,na,11769744,2,na,28786725,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,3431131,na,na,na,na,na,na,na,na,na,na,na,na,28786527,na,6
27089179.000000, 0.647467,41838702,na,na,na,na,na,na,na,na,129525,2146,na,na,na,27089179,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,3590629,na,na,na,na,na,na,na,na,na,na,na,na,0,19516098,5806753,na,na,6
28476526.000000, 0.618945,46008134,na,na,na,na,na,4528171,na,18657130,na,na,na,na,0,28476526,na,18752660,na,169500,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6
27411557.000000, 0.562558,48726656,na,na,na,na,na,na,na,na,na,na,11466777,2,na,27411557,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,3267938,na,na,na,na,na,na,na,na,na,na,na,na,27411359,na,6
27515565.000000, 0.630063,43671144,na,na,na,na,23116105,na,1662481,na,na,na,na,na,na,27515565,na,na,na,na,na,na,na,na,na,na,na,na,1737723,6006635,96,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6
28729365.000000, 0.618106,46479646,8783005,62009,na,na,na,na,na,na,na,na,na,na,na,28729365,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,18573442,25744,8782996,143425,na,na,na,na,na,na,na,6
28029247.000000, 0.636703,44022510,na,37381,35416,1374,na,na,na,na,na,na,na,na,na,28029247,na,na,na,na,na,na,na,2597,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,250330,107,na,na,na,na,na,6
28761506.000000, 0.616303,46667830,na,na,na,na,na,na,na,na,na,na,na,na,na,28761506,na,19755815,na,na,na,90796,85476,na,71121,342235,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8826397,na,na,na,na,na,na,na,na,6
27341592.000000, 0.643402,42495336,na,na,na,na,22409333,na,1759076,na,na,na,na,na,na,27341592,na,na,na,na,na,na,na,na,na,na,na,na,1931459,6744533,164,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6
27020056.000000, 0.640070,42214220,na,29486,27159,1890,na,na,na,na,na,na,na,na,na,27020056,na,na,na,na,na,na,na,1678,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,244804,102,na,na,na,na,na,6
27580186.000000, 0.606632,45464413,na,na,na,na,na,na,na,na,123419,1787,na,na,na,27580186,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,3547654,na,na,na,na,na,na,na,na,na,na,na,na,0,19968655,5626863,na,na,6
28669521.000000, 0.631096,45428141,na,na,na,na,na,na,na,na,na,na,na,na,na,28669521,na,19568972,na,na,na,95224,85389,na,67848,353478,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8797055,na,na,na,na,na,na,na,na,6
27971426.000000, 0.643018,43500214,na,na,na,na,na,4125082,na,16643539,na,na,na,na,0,27971426,na,19305160,na,211966,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6
27695957.000000, 0.636880,43486946,na,na,na,na,na,na,na,na,na,na,na,na,na,27695957,81286170,18721050,127998,248341,na,na,na,na,62746,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,380651,6
27158145.000000, 0.607112,44733306,na,na,na,na,na,na,na,na,na,na,na,na,na,27158145,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6747976,na,na,1,3246206,2877503,614617,123012,na,na,na,na,na,na,na,na,na,na,na,6
28518664.000000, 0.623700,45724948,na,na,na,na,na,na,na,na,na,na,na,na,na,28518664,na,19660792,130095,237943,128247,na,na,na,na,na,11410,14,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6
28655272.000000, 0.646487,44324565,na,na,na,na,na,na,na,na,na,na,11610826,2,na,28655272,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,1,3431113,na,na,na,na,na,na,na,na,na,na,na,na,28655074,na,6
26963468.000000, 0.651584,41381433,na,na,na,na,na,na,na,na,127299,1232,na,na,na,26963468,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,3468741,na,na,na,na,na,na,na,na,na,na,na,na,0,19583611,5502208,na,na,6
28347470.000000, 0.631389,44896982,na,na,na,na,na,3984319,na,17850411,na,na,na,na,0,28347470,na,19368322,na,167020,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6
27286033.000000, 0.593329,45988008,na,na,na,na,na,na,na,na,na,na,10862141,2,na,27286033,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,1,3267907,na,na,na,na,na,na,na,na,na,na,na,na,27285835,na,6
27389653.000000, 0.640181,42784204,na,na,na,na,22448196,na,1751155,na,na,na,na,na,na,27389653,na,na,na,na,na,na,na,na,na,na,na,na,1974766,6340755,141,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6
28600195.000000, 0.649004,44067823,8781127,26976,na,na,na,na,na,na,na,na,na,na,na,28600195,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,18041522,26988,8781118,135983,na,na,na,na,na,na,na,6
27903384.000000, 0.639646,43623171,na,29901,27760,1488,na,na,na,na,na,na,na,na,na,27903384,na,na,na,na,na,na,na,1439,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,250470,101,na,na,na,na,na,6
28759427.000000, 0.616622,46640306,na,na,na,na,na,na,na,na,na,na,na,na,na,28759427,na,19759691,na,na,na,90933,85278,na,71147,342313,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8825574,na,na,na,na,na,na,na,na,6
27338379.000000, 0.642768,42532285,na,na,na,na,22418174,na,1746932,na,na,na,na,na,na,27338379,na,na,na,na,na,na,na,na,na,na,na,na,1857032,6811387,103,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6
27022457.000000, 0.639484,42256634,na,32944,30237,2264,na,na,na,na,na,na,na,na,na,27022457,na,na,na,na,na,na,na,1718,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,244828,123,na,na,na,na,na,6
27580169.000000, 0.606743,45456105,na,na,na,na,na,na,na,na,131044,1697,na,na,na,27580169,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,3547617,na,na,na,na,na,na,na,na,na,na,na,na,0,19969442,5635086,na,na,6
28668239.000000, 0.631627,45387954,na,na,na,na,na,na,na,na,na,na,na,na,na,28668239,na,19547236,na,na,na,95079,84927,na,67792,353557,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8796597,na,na,na,na,na,na,na,na,6
27968986.000000, 0.643742,43447537,na,na,na,na,na,4136933,na,16566468,na,na,na,na,0,27968986,na,19280428,na,211376,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6
27696009.000000, 0.636301,43526559,na,na,na,na,na,na,na,na,na,na,na,na,na,27696009,81308835,18760933,127976,248496,na,na,na,na,62713,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,349895,6
27156780.000000, 0.607175,44726448,na,na,na,na,na,na,na,na,na,na,na,na,na,27156780,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6746662,na,na,1,3246213,2877520,614618,123012,na,na,na,na,na,na,na,na,na,na,na,6
28519833.000000, 0.622215,45836003,na,na,na,na,na,na,na,na,na,na,na,na,na,28519833,na,19688448,130226,237367,128283,na,na,na,na,na,11412,14,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6
