1165008.000000, 0.282497,4123971,na,na,na,na,na,na,na,na,na,na,na,na,na,1165008,na,1808289,na,na,na,6085,26490,na,6330,27825,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,646574,na,na,na,na,na,na,na,na,8
1108143.000000, 0.296292,3740037,na,na,na,na,2437811,na,186607,na,na,na,na,na,na,1108143,na,na,na,na,na,na,na,na,na,na,na,na,252348,1025204,26,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8
1103048.000000, 0.300862,3666296,na,6741,5106,133,na,na,na,na,na,na,na,na,na,1103048,na,na,na,na,na,na,na,413,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,95,78,na,na,na,na,na,8
1126903.000000, 0.300877,3745394,na,na,na,na,na,na,na,na,1446,593,na,na,na,1126903,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,374063,na,na,na,na,na,na,na,na,na,na,na,na,0,630457,126160,na,na,8
1159588.000000, 0.303326,3822908,na,na,na,na,na,na,na,na,na,na,na,na,na,1159588,na,1557905,na,na,na,4103,19640,na,6366,25954,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,643555,na,na,na,na,na,na,na,na,8
1141082.000000, 0.298573,3821786,na,na,na,na,na,583044,na,1621930,na,na,na,na,0,1141082,na,1603468,na,25299,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8
1132523.000000, 0.301159,3760554,na,na,na,na,na,na,na,na,na,na,na,na,na,1132523,4254567,1554391,126068,24090,na,na,na,na,6096,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,147859,8
1110466.000000, 0.308479,3599809,na,na,na,na,na,na,na,na,na,na,na,na,na,1110466,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,492052,na,na,0,123009,369039,3,123016,na,na,na,na,na,na,na,na,na,na,na,8
1153251.000000, 0.292706,3939963,na,na,na,na,na,na,na,na,na,na,na,na,na,1153251,na,1723584,128470,31561,127864,na,na,na,na,na,770,6,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8
1163568.000000, 0.295842,3933070,na,na,na,na,na,na,na,na,na,na,687557,2,na,1163568,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,128723,na,na,na,na,na,na,na,na,na,na,na,na,1163370,na,8
1099485.000000, 0.302991,3628768,na,na,na,na,na,na,na,na,504,178,na,na,na,1099485,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,365538,na,na,na,na,na,na,na,na,na,na,na,na,0,614835,122854,na,na,8
1142153.000000, 0.306954,3720926,na,na,na,na,na,600481,na,1483727,na,na,na,na,0,1142153,na,1523565,na,21439,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8
1104740.000000, 0.292808,3772914,na,na,na,na,na,na,na,na,na,na,683255,2,na,1104740,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,122429,na,na,na,na,na,na,na,na,na,na,na,na,1104542,na,8
1121093.000000, 0.306670,3655704,na,na,na,na,2370955,na,189637,na,na,na,na,na,na,1121093,na,na,na,na,na,na,na,na,na,na,na,na,224832,963321,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8
1165355.000000, 0.298634,3902286,646739,5467,na,na,na,na,na,na,na,na,na,na,na,1165355,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,740487,0,646744,12039,na,na,na,na,na,na,na,8
1128617.000000, 0.301466,3743764,na,4479,3718,123,na,na,na,na,na,na,na,na,na,1128617,na,na,na,na,na,na,na,381,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,92,76,na,na,na,na,na,8
1166089.000000, 0.295152,3950805,na,na,na,na,na,na,na,na,na,na,na,na,na,1166089,na,1725862,na,na,na,5874,25923,na,5949,28151,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,646836,na,na,na,na,na,na,na,na,8
1105869.000000, 0.312063,3543732,na,na,na,na,2250638,na,105367,na,na,na,na,na,na,1105869,na,na,na,na,na,na,na,na,na,na,na,na,156255,978990,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8
1103034.000000, 0.310633,3550927,na,13052,5180,549,na,na,na,na,na,na,na,na,na,1103034,na,na,na,na,na,na,na,380,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,92,76,na,na,na,na,na,8
1127300.000000, 0.311583,3617982,na,na,na,na,na,na,na,na,1349,733,na,na,na,1127300,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,374064,na,na,na,na,na,na,na,na,na,na,na,na,0,631500,126176,na,na,8
1159756.000000, 0.315340,3677793,na,na,na,na,na,na,na,na,na,na,na,na,na,1159756,na,1546429,na,na,na,4508,19337,na,6067,26262,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,643659,na,na,na,na,na,na,na,na,8
1143839.000000, 0.304569,3755593,na,na,na,na,na,469006,na,1653736,na,na,na,na,0,1143839,na,1605489,na,26009,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8
1133015.000000, 0.310884,3644494,na,na,na,na,na,na,na,na,na,na,na,na,na,1133015,4124742,1553739,126189,24268,na,na,na,na,6169,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,14713,8
1110634.000000, 0.318538,3486662,na,na,na,na,na,na,na,na,na,na,na,na,na,1110634,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,492040,na,na,1,123009,369028,6,123012,na,na,na,na,na,na,na,na,na,na,na,8
1150977.000000, 0.306364,3756893,na,na,na,na,na,na,na,na,na,na,na,na,na,1150977,na,1680998,128122,31580,127714,na,na,na,na,na,287,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8
1161354.000000, 0.309671,3750288,na,na,na,na,na,na,na,na,na,na,688414,2,na,1161354,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1,1,128721,na,na,na,na,na,na,na,na,na,na,na,na,1161156,na,8
1099471.000000, 0.314251,3498706,na,na,na,na,na,na,na,na,431,119,na,na,na,1099471,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,365541,na,na,na,na,na,na,na,na,na,na,na,na,0,614535,122848,na,na,8
1144468.000000, 0.313831,3646769,na,na,na,na,na,456937,na,1556076,na,na,na,na,0,1144468,na,1517351,na,22272,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8
1104726.000000, 0.301252,3667120,na,na,na,na,na,na,na,na,na,na,681504,2,na,1104726,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1,1,122429,na,na,na,na,na,na,na,na,na,na,na,na,1104528,na,8
1121079.000000, 0.317368,3532424,na,na,na,na,2238626,na,107514,na,na,na,na,na,na,1121079,na,na,na,na,na,na,na,na,na,na,na,na,140272,947049,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8
1165341.000000, 0.306617,3800646,646738,4970,na,na,na,na,na,na,na,na,na,na,na,1165341,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,742528,0,646743,11726,na,na,na,na,na,na,na,8
1128603.000000, 0.312101,3616144,na,7283,4790,535,na,na,na,na,na,na,na,na,na,1128603,na,na,na,na,na,na,na,381,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,88,74,na,na,na,na,na,8
1164306.000000, 0.296690,3924315,na,na,na,na,na,na,na,na,na,na,na,na,na,1164306,na,1729281,na,na,na,5875,25850,na,5910,28163,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,646168,na,na,na,na,na,na,na,na,8
1105869.000000, 0.312841,3534924,na,na,na,na,2234117,na,106407,na,na,na,na,na,na,1105869,na,na,na,na,na,na,na,na,na,na,na,na,156589,973546,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8
1107771.000000, 0.304844,3633890,na,32094,23816,2421,na,na,na,na,na,na,na,na,na,1107771,na,na,na,na,na,na,na,1908,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,160,113,na,na,na,na,na,8
1125040.000000, 0.314419,3578151,na,na,na,na,na,na,na,na,424,119,na,na,na,1125040,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,374064,na,na,na,na,na,na,na,na,na,na,na,na,0,628447,125786,na,na,8
1159068.000000, 0.314418,3686389,na,na,na,na,na,na,na,na,na,na,na,na,na,1159068,na,1566282,na,na,na,2806,20335,na,6131,26149,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,643254,na,na,na,na,na,na,na,na,8
